Mb	R2
9.847168	0.00658241
9.847179	0.000827832
9.84723	0.000412116
9.847394	0.000412116
9.847464	0.00369049
9.847468	0.000412116
9.847511	0.000827832
9.847688	0.00124719
9.847691	0.00595053
9.848142	0.000412116
9.848182	0.0021164
9.848233	0.00209705
9.848306	0.0324408
9.848341	0.000412116
9.848377	0.0458696
9.848408	0.000412116
9.848438	0.000415887
9.848487	0.000827832
9.848528	0.000412116
9.84857	0.000827832
9.848726	0.00369049
9.848753	0.000412116
9.848782	0.000827832
9.848813	0.000415887
9.848819	0.00565242
9.848912	0.0152421
9.848936	0.00611527
9.849036	0.000412116
9.849201	0.00209705
9.849218	0.0145239
9.849226	0.000412116
9.849271	0.0131727
9.849306	0.000415887
9.849342	0.00658241
9.849345	0.000412116
9.849481	0.0457589
9.849494	0.0371823
9.849565	0.00388455
9.849672	0.000412116
9.849673	0.000827832
9.849743	0.00658241
9.849775	0.0152421
9.850007	0.00209705
9.850012	0.000827832
9.850062	0.000827832
9.850075	0.0458696
9.850169	0.00658241
9.850316	0.00369049
9.850353	0.000412116
9.850359	0.00209705
9.850533	0.000412116
9.850642	0.00209705
9.850689	0.000415887
9.85069	0.000415887
9.85106	0.000412116
9.851116	0.00658241
9.851176	0.000412116
9.851426	0.000497459
9.851435	0.0139546
9.851475	0.0139546
9.851632	0.000412116
9.851651	0.00252765
9.851666	0.000412116
9.851728	0.0311068
9.851948	0.00658241
9.851961	0.000827832
9.851962	0.00658241
9.852135	0.00041971
9.85223	0.00310653
9.852264	0.000448009
9.85234	0.000456621
9.852448	0.00594732
9.852546	0.0458696
9.852641	0.000827832
9.852642	0.000412116
9.852701	0.000827832
9.85274	0.138816
9.852824	0.00658241
9.853004	0.00658241
9.853158	0.138816
9.853288	0.00658241
9.853373	0.00658241
9.853394	0.000412116
9.853408	0.000924279
9.853413	0.00664452
9.853455	0.00658241
9.853471	0.000412116
9.853546	0.00167025
9.853566	0.000412116
9.853593	0.00658241
9.853646	0.000412116
9.853795	0.000412116
9.853804	0.000412116
9.853805	0.000412116
9.853818	0.00658241
9.853869	0.00658241
9.853896	0.000412116
9.853917	0.00658241
9.854067	0.00658241
9.854073	0.00658241
9.854076	0.00658241
9.85411	0.00658241
9.854139	0.00658241
9.854148	0.00658241
9.854172	0.00658241
9.85422	0.00658241
9.854237	0.00658241
9.854276	0.00658241
9.85429	0.00658241
9.85431	0.00209705
9.854397	0.00658241
9.854524	0.00658241
9.854549	0.00658241
9.854589	0.0152421
9.854678	0.00209705
9.854961	0.00658241
9.855003	0.00658241
9.855014	0.00658241
9.855075	0.00658241
9.855113	0.00658241
9.855299	0.00658241
9.855317	0.00658241
9.855323	0.00658241
9.855343	0.00658241
9.855455	0.00658241
9.855593	0.000412116
9.855684	0.000412116
9.855715	0.00658241
9.855748	0.00658241
9.855762	0.000412116
9.855797	0.00658241
9.855822	0.00658241
9.855823	0.000827832
9.85583	0.00658241
9.855921	0.00658241
9.85594	0.000827832
9.855972	0.00658241
9.855976	0.00658241
9.856017	0.000412116
9.856086	0.0152421
9.856117	0.000412116
9.856154	0.00658241
9.856205	0.00565242
9.856226	0.0146232
9.856239	0.00658241
9.856296	0.00167025
9.856297	0.00337583
9.856301	0.00658241
9.856386	0.00658241
9.856392	0.00658241
9.856526	0.00658241
9.856527	0.00658241
9.856668	0.0133929
9.856674	0.00658241
9.856686	0.00658241
9.856693	0.000680894
9.856752	0.0226363
9.85676	0.000412116
9.856835	0.00658241
9.856894	0.000827832
9.856965	0.0139546
9.857361	0.00296209
9.857461	0.0139546
9.85756	0.0321493
9.857605	0.00658241
9.857707	0.00428899
9.857764	0.138816
9.857806	0.0458696
9.857826	0.000412116
9.8581	0.000412116
9.858101	0.000412116
9.858114	0.00296209
9.858274	0.000412116
9.858285	0.000412116
9.858293	0.000412116
9.858358	0.00472188
9.858434	0.000827832
9.858473	0.000412116
9.85849	0.000412116
9.858531	0.00296209
9.858533	0.00125865
9.858554	0.000412116
9.858641	0.000412116
9.858759	0.000827832
9.858789	0.000412116
9.858791	0.0139546
9.858954	0.000412116
9.859225	0.0420853
9.859325	0.000412116
9.859391	0.00209705
9.859431	0.000827832
9.859455	0.000835422
9.85949	0.000835422
9.859523	0.0133929
9.859554	0.000412116
9.859582	0.000827832
9.859687	0.000412116
9.859725	0.000412116
9.859815	0.000835422
9.85985	0.000423585
9.859853	0.00167025
9.859858	0.00167025
9.859916	0.00209705
9.859938	0.00167025
9.860062	0.000412116
9.86009	0.00167025
9.860156	0.000412116
9.860291	0.000412116
9.860309	0.0133929
9.860335	0.000412116
9.860336	0.000827832
9.860343	0.0146232
9.860345	0.00658241
9.860452	0.0021164
9.860493	0.0367644
9.860501	0.0143367
9.860545	0.0367644
9.860623	0.000412116
9.860726	0.000412116
9.860733	0.00209705
9.860926	0.000827832
9.860978	0.00209705
9.861082	0.000412116
9.86112	0.00209705
9.861273	0.00252765
9.861306	0.000412116
9.861486	0.000827832
9.861693	0.000412116
9.861701	0.000412116
9.861735	0.0146232
9.861838	0.000412116
9.86191	0.00658241
9.861935	0.000412116
9.861941	0.00565242
9.861945	0.000412116
9.86198	0.0376284
9.862018	0.0133929
9.862058	0.0458696
9.862303	0.000412116
9.8625	0.0218328
9.862756	0.138816
9.862798	0.00209705
9.862826	0.000412116
9.863028	0.00252765
9.863029	0.0254436
9.86303	0.000835422
9.863296	0.000412116
9.86336	0.000412116
9.863427	0.000412116
9.863481	0.00209705
9.863491	0.0133929
9.863502	0.0152421
9.863554	0.000412116
9.863781	0.0420853
9.863844	0.000412116
9.863845	0.0218328
9.863855	0.00167025
9.863871	0.000412116
9.864034	0.000827832
9.864044	0.000412116
9.864105	0.00658241
9.864106	0.00658241
9.864129	0.0133929
9.864139	0.000412116
9.864199	0.00428899
9.864206	0.0355235
9.864392	0.000412116
9.864688	0.00658241
9.864803	0.00627275
9.864863	0.0376284
9.864901	0.000412116
9.864929	0.000412116
9.865069	0.00167025
9.865087	0.00119005
9.865195	0.0136364
9.865275	0.000412116
9.865296	0.000400481
9.865648	0.0146232
9.865693	0.000412116
9.865713	0.000412116
9.865744	0.00658241
9.865913	0.0152421
9.865947	0.00039322
9.866043	0.000412116
9.866091	0.00252765
9.866234	0.0021164
9.866315	0.000827832
9.866355	0.00658241
9.866521	0.00565242
9.86659	0.000412116
9.866644	0.000412116
9.866697	0.00209705
9.866783	0.0095382
9.866809	0.0152421
9.866823	0.00209705
9.866914	0.00428899
9.866934	0.000412116
9.867033	0.000412116
9.867043	0.000412116
9.867049	0.000412116
9.867052	0.000827832
9.867108	0.000412116
9.867116	0.00209705
9.867145	0.000412116
9.867234	0.0376284
9.867443	0.000412116
9.867539	0.000412116
9.867562	0.000412116
9.867639	0.00611527
9.867845	0.000827832
9.867862	0.0143367
9.867933	0.00124719
9.868009	0.00167025
9.868012	0.0458696
9.868205	0.00436958
9.868206	0.000415887
9.868291	0.00039322
9.868315	0.000412116
9.868336	0.00658241
9.868392	0.00167025
9.86841	0.0132807
9.868444	0.0458696
9.868473	0.00428899
9.868476	0.000891603
9.868477	0.000891603
9.868492	0.000891603
9.868495	0.000443794
9.868602	0.00565242
9.868603	0.00565242
9.868666	0.000827832
9.868689	0.00428899
9.8688	0.000412116
9.868905	0.0174991
9.868957	0.0376284
9.868978	0.00898452
9.868989	0.000412116
9.869199	0.000827832
9.869229	0.00252765
9.869316	0.00252765
9.869372	0.000827832
9.869483	0.000412116
9.869588	0.000412116
9.869653	0.000412116
9.869755	0.000412116
9.869813	0.000412116
9.869842	0.000412116
9.869877	0.0367644
9.869892	0.0143367
9.870075	0.00611527
9.870076	0.00611527
9.870077	0.00611527
9.870121	0.00125865
9.870176	0.00565242
9.870463	0.000412116
9.870577	0.000412116
9.870594	0.000412116
9.870747	0.00428899
9.870812	0.0143367
9.870906	0.000412116
9.870922	0.0367644
9.870969	0.000412116
9.871031	0.000412116
9.871197	0.0120217
9.871311	0.00252765
9.871353	0.0143367
9.87138	0.00428899
9.871524	0.000412116
9.87158	0.00252765
9.87176	0.000412116
9.871774	0.0133929
9.871847	0.000827832
9.87212	0.0218328
9.872369	0.000412116
9.872376	0.000827832
9.872478	0.000412116
9.87248	0.000412116
9.872514	0.000106597
9.872549	0.000412116
9.872614	0.000827832
9.872664	0.00167025
9.872727	0.00898452
9.872757	0.0021164
9.872885	0.000412116
9.872917	0.000412116
9.872973	0.000412116
9.873099	0.000827832
9.873129	0.000827832
9.873159	0.000412116
9.873198	0.000412116
9.873312	0.00384271
9.873323	0.000412116
9.873373	0.000412116
9.873437	0.000415887
9.873571	0.000412116
9.873636	0.00428899
9.873738	0.000412116
9.873941	0.000827832
9.874077	0.000412116
9.874107	0.00898452
9.874137	0.0143367
9.87423	0.000415887
9.87427	0.000412116
9.874943	0.000412116
9.874984	0.000412116
9.87509	0.0458696
9.875092	0.0458696
9.87511	0.000412116
9.875621	0.000412116
9.87565	0.000412116
9.875826	0.000415887
9.875835	0.000412116
9.875907	0.000412116
9.87613	0.000412116
9.876163	0.000412116
9.876249	0.000827832
9.87642	0.0152421
9.87648	0.00252765
9.876481	0.00252765
9.876524	0.000412116
9.876572	0.00167025
9.87663	0.00898452
9.876673	0.00856288
9.876732	0.000423585
9.876763	0.000415887
9.876809	0.00213602
9.876905	0.0139325
9.876982	0.000415887
9.876989	0.00838874
9.877052	0.000412116
9.877186	0.000412116
9.877191	0.0376284
9.877196	0.00209705
9.877372	0.000412116
9.87741	0.000412116
9.877443	0.00298954
9.877597	0.016662
9.877834	0.000415887
9.877858	0.000412116
9.87791	0.00428899
9.877968	0.0168771
9.878127	0.0152421
9.878165	0.000827832
9.878196	0.000412116
9.878215	0.000412116
9.878224	0.00428899
9.878277	0.000827832
9.878307	0.000827832
9.878346	0.0412059
9.878489	0.016662
9.878494	0.016662
9.878563	0.000412116
9.878576	0.000827832
9.878706	0.000412116
9.87878	0.00472188
9.879056	0.000412116
9.879068	0.000412116
9.879277	0.000412116
9.879341	0.000827832
9.879394	1.98133e-07
9.879446	0.000412116
9.879479	0.000412116
9.879521	0.00209705
9.87954	0.000412116
9.87966	0.00209705
9.879738	0.000412116
9.87987	0.138816
9.879908	0.000827832
9.880014	0.004329
9.880157	0.013992
9.880314	0.00209705
9.880321	0.0188291
9.880554	0.00209705
9.880573	0.0218328
9.880615	0.000412116
9.88073	0.0307917
9.880752	0.000412116
9.880797	0.000412116
9.880889	0.00209705
9.880972	0.00252765
9.880981	0.000827832
9.880982	0.00611527
9.881027	0.000415887
9.881122	0.00890908
9.881169	0.000388199
9.881289	0.000423512
9.881316	0.000400481
9.881355	0.000412116
9.881393	0.000412116
9.881402	0.000412116
9.881432	0.000789889
9.881474	0.00209705
9.881484	0.00611527
9.881486	0.00611527
9.881531	0.000412116
9.881553	0.000412116
9.881557	0.000412116
9.881628	0.000412116
9.881773	0.000827832
9.881831	0.00428899
9.881845	0.0412059
9.882128	0.000412116
9.882184	0.00209705
9.882195	0.000412116
9.882246	0.000412116
9.882437	0.0188291
9.882609	0.00209705
9.882642	0.000412116
9.882653	0.00209705
9.882744	0.00428899
9.882776	0.016662
9.882877	0.000412116
9.883035	0.000412116
9.883088	0.00124719
9.883123	0.138816
9.883213	0.00209705
9.883254	0.000412116
9.883327	0.000412116
9.883385	0.00428899
9.883439	0.00167025
9.88345	0.0412059
9.883476	0.000412116
9.883593	0.0412059
9.883658	0.000412116
9.883761	0.000415887
9.8838	0.00209705
9.883827	0.000827832
9.883866	0.000412116
9.883871	0.00752979
9.883947	0.00209705
9.883988	0.000412116
9.883993	0.000412116
9.884051	0.000835422
9.88407	0.00209705
9.884102	0.000412116
9.884161	0.016662
9.884198	0.000827832
9.884288	0.00472188
9.884373	0.000827832
9.884374	0.0141473
9.884503	0.000412116
9.884584	0.000415887
9.884636	0.000412116
9.884733	0.00252765
9.884866	0.000412116
9.884987	0.000412116
9.88499	0.000412116
9.885043	0.016662
9.885073	0.00478365
9.885134	0.00252765
9.885139	0.000415887
9.885202	0.000412116
9.885259	0.000415887
9.885342	0.000827832
9.885387	0.0458696
9.885388	0.000412116
9.8854	0.00191943
9.885415	0.00209705
9.885427	0.000412116
9.885453	0.00124719
9.885558	0.00125865
9.885576	0.016662
9.885689	0.00611527
9.885758	0.00124719
9.885894	0.000827832
9.885958	0.000412116
9.885973	0.0458696
9.886021	0.000827832
9.886045	0.000412116
9.886061	0.000827832
9.886074	0.000412116
9.886223	0.0177746
9.886524	0.0021164
9.88655	0.0188291
9.88658	0.000412116
9.886628	0.000412116
9.886757	0.000412116
9.886937	0.000412116
9.886959	0.00209705
9.88726	0.000412116
9.887264	0.00428899
9.887333	0.0412059
9.887381	0.0412059
9.887517	0.00296209
9.887525	0.000827832
9.887566	0.000412116
9.888619	0.000827832
9.888711	0.000412116
9.888942	0.000412116
9.889011	0.000827832
9.889025	0.00296209
9.889064	0.000412116
9.889084	0.000827832
9.889192	0.00296209
9.889194	0.000412116
9.889231	0.0412059
9.889259	0.000412116
9.889288	0.00296209
9.889419	0.0412059
9.889523	0.00752979
9.889526	0.00296209
9.889614	0.000412116
9.889666	0.138816
9.88973	0.0458696
9.889744	0.000412116
9.889785	0.0458696
9.8898	0.00167025
9.890237	0.000412116
9.890487	0.00296209
9.890588	0.0021164
9.890615	0.000412116
9.890617	0.000835422
9.890701	0.000415887
9.89074	0.000412116
9.890867	0.016662
9.89093	0.000415887
9.89114	0.000456621
9.891263	0.00428899
9.891274	0.00296209
9.891296	0.000412116
9.891314	0.000412116
9.891316	0.000415887
9.891337	0.00296209
9.891448	0.000412116
9.891495	0.00209705
9.891656	0.000412116
9.891667	0.0156852
9.89172	0.00296209
9.891732	0.000827832
9.891735	0.00209705
9.891841	0.00296209
9.891906	0.0412059
9.892021	0.00209705
9.892133	0.000827832
9.892171	0.00627275
9.892281	0.016662
9.89231	0.0279875
9.892374	0.0203819
9.892393	0.000412116
9.892405	0.00252765
9.89246	0.016662
9.892475	0.000412116
9.892477	0.00428899
9.892479	0.016662
9.89259	0.0400322
9.892591	0.0400322
9.89267	0.000412116
9.892722	0.016662
9.892727	0.0202515
9.892762	0.00041971
9.892763	0.00041971
9.892768	0.00041971
9.892778	0.021605
9.892833	0.000484004
9.892854	0.017453
9.892896	0.016662
9.892937	0.016662
9.892978	0.000412116
9.892979	0.000412116
9.893074	0.00296209
9.89308	0.016662
9.89324	0.016662
9.893281	0.016662
9.893284	0.016662
9.893299	0.016662
9.893383	0.0201797
9.893429	0.000667135
9.893442	0.00341236
9.893541	0.00258891
9.893542	0.00258891
9.893543	0.00926055
9.893567	0.00155876
9.893571	0.00232941
9.893575	0.00400693
9.893583	0.0118456
9.893586	0.0126781
9.893596	0.0143079
9.893619	0.0154986
9.893792	2.42331e-07
9.893946	0.000667135
9.894058	0.000667135
9.894349	0.00702663
9.89446	0.000667135
9.89453	0.000667135
9.894575	0.0268408
9.894643	0.0118484
9.894663	0.0118484
9.894709	0.00195359
9.89471	0.00195359
9.894712	0.00195359
9.894713	0.00195359
9.894716	0.00195359
9.894732	0.0101947
9.894733	0.0101947
9.894735	0.0107338
9.894747	0.0112668
9.894748	0.0112668
9.894761	0.000415887
9.894773	0.011142
9.894849	0.016662
9.894864	0.016662
9.894899	0.0221196
9.894942	0.00273105
9.894951	0.000479272
9.894991	0.016662
9.895012	0.016662
9.895032	0.000412116
9.89511	0.0120217
9.895179	0.000412116
9.895182	0.016662
9.895185	0.016662
9.895202	0.016662
9.895252	0.000835422
9.895257	0.016662
9.895296	0.016662
9.895309	0.000412116
9.895315	0.000412116
9.895364	0.016662
9.895365	0.016662
9.895411	0.016662
9.895423	0.00428899
9.895426	0.016662
9.89545	0.016662
9.895513	0.016662
9.895516	0.016662
9.895517	0.016662
9.895526	0.016662
9.895538	0.016662
9.895542	0.016662
9.895576	0.000412116
9.895612	0.016662
9.895618	0.016662
9.895621	0.016662
9.895642	0.016662
9.895645	0.016662
9.895706	0.000412116
9.89577	0.0162773
9.89579	0.0158895
9.895791	0.0158895
9.895819	0.003432
9.895848	0.0101947
9.89596	0.00844452
9.895967	0.000769231
9.895978	0.0221196
9.896002	0.016662
9.896004	0.016662
9.89601	0.016662
9.896013	0.0120217
9.896102	0.016662
9.896161	0.000827832
9.896175	0.016662
9.896249	0.016662
9.89625	0.000412116
9.896314	0.0156852
9.896316	0.0216864
9.896359	0.016662
9.896475	0.016662
9.896657	0.0035766
9.896665	0.0035766
9.896667	0.0035766
9.896686	0.0203275
9.896687	0.0035766
9.896688	0.0035766
9.896715	0.0035766
9.89672	0.0035766
9.896721	0.0035766
9.896859	0.000659287
9.896986	0.00617284
9.897019	0.0116436
9.897042	0.000470013
9.897068	0.000550485
9.89707	0.000538808
9.897076	0.00995285
9.897083	0.000505925
9.897124	0.016662
9.897128	0.016662
9.897132	0.00252765
9.897159	0.016662
9.897183	0.016662
9.897248	0.016662
9.897278	0.016662
9.897304	0.000827832
9.897324	0.016662
9.897326	0.016662
9.89736	0.016662
9.897435	0.138816
9.897523	0.0151047
9.897525	0.0151047
9.89753	0.0151047
9.897547	0.0147078
9.897554	0.0147078
9.897566	0.0147078
9.897678	0.000667135
9.897767	0.00355041
9.897839	0.00166084
9.898236	0.00627275
9.898259	0.016662
9.89835	0.000412116
9.898411	0.016662
9.898562	0.016662
9.898578	0.016662
9.898609	0.000412116
9.898659	0.000412116
9.898788	0.00658241
9.898791	0.016662
9.898823	0.016662
9.898861	0.000412116
9.898908	0.000827832
9.898924	0.016662
9.898944	0.000827832
9.899022	0.000412116
9.899114	0.0162773
9.899115	0.0162773
9.89913	0.0162773
9.899136	0.0162773
9.899137	0.0458696
9.899164	0.016662
9.899169	0.0412059
9.89919	0.00252765
9.899241	0.000827832
9.899264	0.016662
9.899265	0.000412116
9.899297	0.016662
9.899343	0.016662
9.899412	0.0216864
9.89949	0.016662
9.899688	0.000412116
9.899736	0.000412116
9.899757	0.000412116
9.899823	0.016662
9.900078	0.016662
9.900159	0.000412116
9.900162	0.000412116
9.900167	0.016662
9.900231	0.0021164
9.90031	0.00252765
9.900311	0.0216864
9.900526	0.0458696
9.900607	0.016662
9.900617	0.016662
9.900722	0.016662
9.900743	0.016662
9.901008	0.000827832
9.901065	0.00252765
9.9011	0.00209705
9.901238	0.0258057
9.901429	0.000429977
9.901475	0.000806184
9.901648	0.00428899
9.901662	0.000412116
9.90168	0.00428899
9.901717	0.000827832
9.901753	0.0458696
9.902091	0.00252693
9.902185	0.000423585
9.902186	0.00274411
9.902204	0.0209073
9.902253	0.00041971
9.902273	0.000415887
9.902295	0.000427515
9.902392	0.00296161
9.902422	0.000404187
9.902433	0.0242564
9.902438	0.0135875
9.902487	0.000400481
9.902595	0.00428899
9.902775	0.000412116
9.902811	0.016662
9.902869	0.00124719
9.902939	0.000412116
9.903055	0.0223512
9.903069	0.00465666
9.90314	0.0409301
9.903196	0.000396825
9.903247	0.000400481
9.903277	0.000411755
9.903515	0.00287278
9.903531	0.000419537
9.903581	0.000407944
9.903584	0.000827202
9.903616	0.00290042
9.903685	0.00041079
9.903694	0.000809771
9.903795	0.000415887
9.903802	0.000415887
9.903829	0.0426837
9.903899	0.000412116
9.903919	0.0458696
9.903944	0.138816
9.903977	0.000827832
9.904131	0.000412116
9.904424	0.00620132
9.904432	0.00041971
9.904459	0.0021164
9.9045	0.00658241
9.904505	0.0237066
9.904531	0.00252765
9.904543	0.000412116
9.904642	0.0237066
9.904716	0.00124719
9.904744	0.0421318
9.904906	0.0294899
9.905063	0.000412116
9.905125	0.000827832
9.905142	0.00252765
9.905197	0.000412116
9.905435	0.000427515
9.905486	0.0021164
9.905495	0.00478365
9.905525	0.00252765
9.905586	0.00252765
9.905597	0.000827832
9.905606	0.000412116
9.905693	0.0412059
9.905824	0.000412116
9.905905	0.00898452
9.905906	0.00898452
9.905942	0.000412116
9.905969	0.00124719
9.90612	0.0326156
9.906141	0.000412116
9.906191	0.000412116
9.906222	0.00209705
9.906248	0.00209705
9.906287	0.00252765
9.906438	0.00428899
9.906477	0.0342417
9.906651	0.0326156
9.906786	0.000412116
9.906841	0.00209705
9.906842	0.00252765
9.906889	0.00473934
9.90697	0.000412116
9.907121	0.0172624
9.907158	0.000412116
9.907289	0.0172624
9.907292	0.00428899
9.907381	0.000412116
9.907487	0.00252765
9.907496	0.000412116
9.907572	0.000412116
9.907576	0.00209705
9.907584	0.000412116
9.907588	0.0172624
9.907681	0.00209705
9.907805	0.016662
9.907833	0.000412116
9.907914	0.000412116
9.907921	0.0172624
9.907944	0.109439
9.907978	0.00310732
9.908549	0.00252765
9.908562	0.000827832
9.90859	0.000827832
9.908909	0.000415887
9.908929	0.000412116
9.909009	0.025097
9.909035	0.0421318
9.909109	0.00209705
9.909325	0.000827832
9.909393	0.0241023
9.909423	0.0149079
9.909484	0.0186667
9.909488	0.0254168
9.909504	0.00658241
9.909517	0.0272508
9.909567	0.000412116
9.909603	0.016662
9.909618	0.000412116
9.909709	0.0021164
9.909754	0.000412116
9.909768	0.00039322
